System,Model,new_traj_r2_mean,new_traj_r2_std,sim_r2_mean,sim_r2_std,canonical_complexity_mean,canonical_complexity_std,discovery_time_s_mean,discovery_time_s_std,sim_time_s_mean,sim_time_s_std
Duffing,AutoSINDy (ours),0.8807992986079736,0.38240541319133614,0.9938744801157776,0.0061174386446184136,7.291666666666667,0.6902530516863499,21.252978950738907,6.480604678051435,0.9708456794420878,0.2618034681548348
Duffing,Standard SINDy,-65.19426418573396,80.70184196841643,,,7.666666666666667,4.380457258905906,0.4595911006132762,0.11281839261360767,1.0768091877301533,0.35189340690799936
Duffing,Standard PySR,-22065.89774811373,106596.49722874752,0.43597336946574256,1.1510487795216429,18.416666666666668,21.851110143257106,16.535338123639423,2.5700273483423484,5.909374485413234,2.7369013621441303
